YYYYMM,Value,Description,Unit
198608,6227.713,Primary Energy Consumption Total,Trillion Btu
198609,5822.464,Primary Energy Consumption Total,Trillion Btu
198610,6043.899,Primary Energy Consumption Total,Trillion Btu
198611,6122.967,Primary Energy Consumption Total,Trillion Btu
198612,7031.035,Primary Energy Consumption Total,Trillion Btu
198701,7476.45,Primary Energy Consumption Total,Trillion Btu
198702,6732.162,Primary Energy Consumption Total,Trillion Btu
198703,6770.707,Primary Energy Consumption Total,Trillion Btu
198704,6317.775,Primary Energy Consumption Total,Trillion Btu
198705,6203.087,Primary Energy Consumption Total,Trillion Btu
198706,6283.858,Primary Energy Consumption Total,Trillion Btu
198707,6630.484,Primary Energy Consumption Total,Trillion Btu
198708,6518.294,Primary Energy Consumption Total,Trillion Btu
198709,6127.542,Primary Energy Consumption Total,Trillion Btu
198710,6366.409,Primary Energy Consumption Total,Trillion Btu
198711,6346.123,Primary Energy Consumption Total,Trillion Btu
198712,7281.541,Primary Energy Consumption Total,Trillion Btu
198801,7804.136,Primary Energy Consumption Total,Trillion Btu
198802,7311.849,Primary Energy Consumption Total,Trillion Btu
198803,7300.926,Primary Energy Consumption Total,Trillion Btu
198804,6453.888,Primary Energy Consumption Total,Trillion Btu
198805,6394.683,Primary Energy Consumption Total,Trillion Btu
198806,6511.855,Primary Energy Consumption Total,Trillion Btu
198807,6750.241,Primary Energy Consumption Total,Trillion Btu
198808,6992.534,Primary Energy Consumption Total,Trillion Btu
198809,6344.903,Primary Energy Consumption Total,Trillion Btu
198810,6591.078,Primary Energy Consumption Total,Trillion Btu
198811,6708.19,Primary Energy Consumption Total,Trillion Btu
198812,7544.911,Primary Energy Consumption Total,Trillion Btu
198901,7643.419,Primary Energy Consumption Total,Trillion Btu
198902,7233.498,Primary Energy Consumption Total,Trillion Btu
198903,7545.703,Primary Energy Consumption Total,Trillion Btu
198904,6664.216,Primary Energy Consumption Total,Trillion Btu
198905,6639.14,Primary Energy Consumption Total,Trillion Btu
198906,6697.346,Primary Energy Consumption Total,Trillion Btu
198907,6859.659,Primary Energy Consumption Total,Trillion Btu
198908,7031.494,Primary Energy Consumption Total,Trillion Btu
198909,6484.541,Primary Energy Consumption Total,Trillion Btu
198910,6794.031,Primary Energy Consumption Total,Trillion Btu
198911,6943.56,Primary Energy Consumption Total,Trillion Btu
198912,8248.724,Primary Energy Consumption Total,Trillion Btu
199001,7812.967,Primary Energy Consumption Total,Trillion Btu
199002,7007.056,Primary Energy Consumption Total,Trillion Btu
199003,7309.418,Primary Energy Consumption Total,Trillion Btu
199004,6771.439,Primary Energy Consumption Total,Trillion Btu
199005,6750.376,Primary Energy Consumption Total,Trillion Btu
199006,6759.777,Primary Energy Consumption Total,Trillion Btu
199007,7036.447,Primary Energy Consumption Total,Trillion Btu
199008,7283.532,Primary Energy Consumption Total,Trillion Btu
199009,6618.049,Primary Energy Consumption Total,Trillion Btu
199010,6812.414,Primary Energy Consumption Total,Trillion Btu
199011,6776.438,Primary Energy Consumption Total,Trillion Btu
199012,7546.645,Primary Energy Consumption Total,Trillion Btu
199101,8078.661,Primary Energy Consumption Total,Trillion Btu
199102,6866.738,Primary Energy Consumption Total,Trillion Btu
199103,7144.066,Primary Energy Consumption Total,Trillion Btu
199104,6540.723,Primary Energy Consumption Total,Trillion Btu
199105,6659.213,Primary Energy Consumption Total,Trillion Btu
199106,6702.509,Primary Energy Consumption Total,Trillion Btu
199107,7102.868,Primary Energy Consumption Total,Trillion Btu
199108,7117.701,Primary Energy Consumption Total,Trillion Btu
199109,6662.225,Primary Energy Consumption Total,Trillion Btu
199110,6862.825,Primary Energy Consumption Total,Trillion Btu
199111,7011.114,Primary Energy Consumption Total,Trillion Btu
199112,7688.591,Primary Energy Consumption Total,Trillion Btu
199201,7988.956,Primary Energy Consumption Total,Trillion Btu
199202,7247.705,Primary Energy Consumption Total,Trillion Btu
199203,7353.583,Primary Energy Consumption Total,Trillion Btu
199204,6845.997,Primary Energy Consumption Total,Trillion Btu
199205,6702.403,Primary Energy Consumption Total,Trillion Btu
199206,6719.321,Primary Energy Consumption Total,Trillion Btu
199207,7164.272,Primary Energy Consumption Total,Trillion Btu
199208,7033.411,Primary Energy Consumption Total,Trillion Btu
199209,6686.894,Primary Energy Consumption Total,Trillion Btu
199210,6906.882,Primary Energy Consumption Total,Trillion Btu
199211,7083.547,Primary Energy Consumption Total,Trillion Btu
199212,8049.21,Primary Energy Consumption Total,Trillion Btu
199301,7912.456,Primary Energy Consumption Total,Trillion Btu
199302,7424.598,Primary Energy Consumption Total,Trillion Btu
199303,7816.592,Primary Energy Consumption Total,Trillion Btu
199304,6907.476,Primary Energy Consumption Total,Trillion Btu
199305,6650.483,Primary Energy Consumption Total,Trillion Btu
199306,6847.311,Primary Energy Consumption Total,Trillion Btu
199307,7313.062,Primary Energy Consumption Total,Trillion Btu
199308,7337.386,Primary Energy Consumption Total,Trillion Btu
199309,6819.004,Primary Energy Consumption Total,Trillion Btu
199310,6988.178,Primary Energy Consumption Total,Trillion Btu
199311,7285.727,Primary Energy Consumption Total,Trillion Btu
199312,8022.313,Primary Energy Consumption Total,Trillion Btu
199401,8589.797,Primary Energy Consumption Total,Trillion Btu
199402,7746.401,Primary Energy Consumption Total,Trillion Btu
199403,7668.421,Primary Energy Consumption Total,Trillion Btu
199404,6983.321,Primary Energy Consumption Total,Trillion Btu
199405,6890.507,Primary Energy Consumption Total,Trillion Btu
199406,7166.432,Primary Energy Consumption Total,Trillion Btu
199407,7395.024,Primary Energy Consumption Total,Trillion Btu
199408,7477.23,Primary Energy Consumption Total,Trillion Btu
199409,6886.16,Primary Energy Consumption Total,Trillion Btu
199410,7075.223,Primary Energy Consumption Total,Trillion Btu
199411,7152.79,Primary Energy Consumption Total,Trillion Btu
199412,8008.857,Primary Energy Consumption Total,Trillion Btu
199501,8226.193,Primary Energy Consumption Total,Trillion Btu
199502,7600.222,Primary Energy Consumption Total,Trillion Btu
199503,7746,Primary Energy Consumption Total,Trillion Btu
199504,7110.691,Primary Energy Consumption Total,Trillion Btu
199505,7155.399,Primary Energy Consumption Total,Trillion Btu
199506,7235.883,Primary Energy Consumption Total,Trillion Btu
199507,7630.432,Primary Energy Consumption Total,Trillion Btu
199508,7922.336,Primary Energy Consumption Total,Trillion Btu
199509,7140.889,Primary Energy Consumption Total,Trillion Btu
199510,7229.695,Primary Energy Consumption Total,Trillion Btu
199511,7577.392,Primary Energy Consumption Total,Trillion Btu
199512,8415.663,Primary Energy Consumption Total,Trillion Btu
199601,8781.981,Primary Energy Consumption Total,Trillion Btu
199602,8109.506,Primary Energy Consumption Total,Trillion Btu
199603,8197.535,Primary Energy Consumption Total,Trillion Btu
199604,7367.168,Primary Energy Consumption Total,Trillion Btu
199605,7467.868,Primary Energy Consumption Total,Trillion Btu
199606,7450.954,Primary Energy Consumption Total,Trillion Btu
199607,7763.058,Primary Energy Consumption Total,Trillion Btu
199608,7874.803,Primary Energy Consumption Total,Trillion Btu
199609,7151.97,Primary Energy Consumption Total,Trillion Btu
199610,7622.8,Primary Energy Consumption Total,Trillion Btu
199611,7801.33,Primary Energy Consumption Total,Trillion Btu
199612,8411.304,Primary Energy Consumption Total,Trillion Btu
199701,8829.387,Primary Energy Consumption Total,Trillion Btu
199702,7792.359,Primary Energy Consumption Total,Trillion Btu
199703,7990.105,Primary Energy Consumption Total,Trillion Btu
199704,7528.444,Primary Energy Consumption Total,Trillion Btu
199705,7481.764,Primary Energy Consumption Total,Trillion Btu
199706,7470.765,Primary Energy Consumption Total,Trillion Btu
199707,8096.186,Primary Energy Consumption Total,Trillion Btu
199708,7914.987,Primary Energy Consumption Total,Trillion Btu
199709,7417.608,Primary Energy Consumption Total,Trillion Btu
199710,7682.068,Primary Energy Consumption Total,Trillion Btu
199711,7754.95,Primary Energy Consumption Total,Trillion Btu
199712,8612.464,Primary Energy Consumption Total,Trillion Btu
199801,8613.349,Primary Energy Consumption Total,Trillion Btu
199802,7650.204,Primary Energy Consumption Total,Trillion Btu
199803,8174.686,Primary Energy Consumption Total,Trillion Btu
199804,7515.048,Primary Energy Consumption Total,Trillion Btu
199805,7579.487,Primary Energy Consumption Total,Trillion Btu
199806,7719.457,Primary Energy Consumption Total,Trillion Btu
199807,8280.961,Primary Energy Consumption Total,Trillion Btu
199808,8230.509,Primary Energy Consumption Total,Trillion Btu
199809,7619.267,Primary Energy Consumption Total,Trillion Btu
199810,7613.624,Primary Energy Consumption Total,Trillion Btu
199811,7511.035,Primary Energy Consumption Total,Trillion Btu
199812,8473.946,Primary Energy Consumption Total,Trillion Btu
199901,8916.761,Primary Energy Consumption Total,Trillion Btu
199902,7813.917,Primary Energy Consumption Total,Trillion Btu
199903,8374.956,Primary Energy Consumption Total,Trillion Btu
199904,7661.381,Primary Energy Consumption Total,Trillion Btu
199905,7627.869,Primary Energy Consumption Total,Trillion Btu
199906,7809.606,Primary Energy Consumption Total,Trillion Btu
199907,8374.699,Primary Energy Consumption Total,Trillion Btu
199908,8382.839,Primary Energy Consumption Total,Trillion Btu
199909,7616.185,Primary Energy Consumption Total,Trillion Btu
199910,7719.808,Primary Energy Consumption Total,Trillion Btu
199911,7639.148,Primary Energy Consumption Total,Trillion Btu
199912,8677.385,Primary Energy Consumption Total,Trillion Btu
200001,8952.552,Primary Energy Consumption Total,Trillion Btu
200002,8408.733,Primary Energy Consumption Total,Trillion Btu
200003,8299.973,Primary Energy Consumption Total,Trillion Btu
200004,7675.241,Primary Energy Consumption Total,Trillion Btu
200005,8031.61,Primary Energy Consumption Total,Trillion Btu
200006,8008.679,Primary Energy Consumption Total,Trillion Btu
200007,8236.269,Primary Energy Consumption Total,Trillion Btu
200008,8548.824,Primary Energy Consumption Total,Trillion Btu
200009,7698.591,Primary Energy Consumption Total,Trillion Btu
200010,7766.954,Primary Energy Consumption Total,Trillion Btu
200011,7945.917,Primary Energy Consumption Total,Trillion Btu
200012,9202.865,Primary Energy Consumption Total,Trillion Btu
200101,9232.643,Primary Energy Consumption Total,Trillion Btu
200102,8076.539,Primary Energy Consumption Total,Trillion Btu
200103,8478.752,Primary Energy Consumption Total,Trillion Btu
200104,7644.096,Primary Energy Consumption Total,Trillion Btu
200105,7634.33,Primary Energy Consumption Total,Trillion Btu
200106,7657.916,Primary Energy Consumption Total,Trillion Btu
200107,8149.902,Primary Energy Consumption Total,Trillion Btu
200108,8309.177,Primary Energy Consumption Total,Trillion Btu
200109,7406.407,Primary Energy Consumption Total,Trillion Btu
200110,7723.42,Primary Energy Consumption Total,Trillion Btu
200111,7550.214,Primary Energy Consumption Total,Trillion Btu
200112,8265.421,Primary Energy Consumption Total,Trillion Btu
200201,8797.524,Primary Energy Consumption Total,Trillion Btu
200202,7862.335,Primary Energy Consumption Total,Trillion Btu
200203,8366.013,Primary Energy Consumption Total,Trillion Btu
200204,7763.628,Primary Energy Consumption Total,Trillion Btu
200205,7805.742,Primary Energy Consumption Total,Trillion Btu
200206,7895.25,Primary Energy Consumption Total,Trillion Btu
200207,8431.411,Primary Energy Consumption Total,Trillion Btu
200208,8351.015,Primary Energy Consumption Total,Trillion Btu
200209,7666.385,Primary Energy Consumption Total,Trillion Btu
200210,7807.859,Primary Energy Consumption Total,Trillion Btu
200211,8019.291,Primary Energy Consumption Total,Trillion Btu
200212,8838.275,Primary Energy Consumption Total,Trillion Btu
200301,9240.026,Primary Energy Consumption Total,Trillion Btu
200302,8436.902,Primary Energy Consumption Total,Trillion Btu
200303,8388.085,Primary Energy Consumption Total,Trillion Btu
200304,7672.871,Primary Energy Consumption Total,Trillion Btu
200305,7668.133,Primary Energy Consumption Total,Trillion Btu
200306,7646.582,Primary Energy Consumption Total,Trillion Btu
200307,8276.555,Primary Energy Consumption Total,Trillion Btu
200308,8396.654,Primary Energy Consumption Total,Trillion Btu
200309,7611.482,Primary Energy Consumption Total,Trillion Btu
200310,7787.892,Primary Energy Consumption Total,Trillion Btu
200311,7840.971,Primary Energy Consumption Total,Trillion Btu
