YYYYMM,Value,Description,Unit
197812,192105.353,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197901,209986.749,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197902,186587.309,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197903,183154.004,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197904,170260.472,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197905,178409.356,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197906,186976.379,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197907,202522.477,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197908,205100.592,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197909,180974.646,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197910,179953.363,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197911,177769.508,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
197912,188970.171,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198001,200296.33,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198002,188961.379,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198003,187744.8,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198004,169016.585,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198005,176066.486,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198006,189748.486,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198007,217057.853,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198008,215629.382,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198009,191697.74,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198010,178761.034,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198011,178771.361,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198012,195848.927,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198101,206758.205,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198102,179859.91,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198103,185833.882,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198104,172841.342,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198105,178138.553,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198106,203020.751,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198107,220654.747,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198108,210639.415,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198109,187051.489,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198110,181557.59,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198111,175791.753,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198112,195825.699,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198201,209694.373,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198202,180545.573,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198203,187967.965,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198204,172876.502,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198205,177479.981,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198206,186447.119,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198207,210865.079,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198208,205891.676,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198209,180875.268,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198210,173172.248,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198211,173598.759,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198212,184957.943,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198301,195870.844,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198302,172725.19,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198303,182768.722,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198304,170668.876,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198305,174724.813,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198306,191367.206,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198307,220446.836,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198308,230193.46,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198309,195817.014,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198310,183136.711,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198311,183170.681,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198312,212555.333,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198401,216923.729,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198402,189810.043,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198403,200387.475,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198404,181381.139,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198405,192550.198,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198406,209967.314,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198407,221526.162,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198408,229531.666,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198409,195411.388,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198410,191142.43,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198411,190601.865,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198412,200231.958,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198501,228147.888,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198502,198488.497,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198503,195250.388,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198504,185173.312,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198505,197122.843,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198506,205681.971,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198507,227003.762,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198508,226286.447,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198509,202712.422,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198510,194995.217,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198511,192648.952,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198512,219490.423,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198601,217761.136,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198602,192582.016,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198603,197114.555,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198604,186370.454,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198605,197647.498,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198606,215334.156,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198607,242953.552,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198608,225402.481,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198609,206905.101,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198610,197959.776,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198611,196653.686,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198612,213786.542,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198701,223040.975,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198702,194280.625,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198703,202129.944,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198704,189792.417,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198705,206406.878,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198706,225907.915,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198707,248196.221,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198708,247880.76,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198709,213221.249,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198710,203214.924,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198711,200479.386,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198712,220736.372,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198801,238188.434,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198802,217183.084,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198803,214293.615,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198804,196297.111,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198805,208703.604,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198806,233065.853,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198807,257742.125,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198808,267928.593,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198809,220392.242,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198810,210813.885,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198811,209814.992,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198812,232987.639,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198901,246766.176,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198902,233782.777,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198903,241946.41,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198904,222868.586,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198905,234824.77,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198906,250919.11,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198907,273457.735,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198908,275419.519,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198909,242793.798,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198910,235669.018,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198911,234249.81,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
198912,274448.378,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
199001,255187.021,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
199002,229499.204,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
199003,244761.483,"Electricity Net Generation Total, All Sectors",Million Kilowatthours
